file,lat,lon,alt,head,yaw,time
nvcamtest_7563_s00_00073.jpg,13.031071011683622,77.5653996605513,28.28872924151881,8.919415818712707,9.920435347731399,1700035980.9823968
nvcamtest_7563_s00_00074.jpg,13.0310512,77.5655301,30.602,9.649999999999977,9.703583956423586,1700035990.5809958
nvcamtest_7563_s00_00075.jpg,13.0310486,77.5655435,30.489,9.590000000000032,9.636928140313444,1700035991.5812786
nvcamtest_7563_s00_00076.jpg,13.031067130606601,77.56544009322943,30.509960860835633,9.01231311331432,10.42629389200627,1700035983.9823968
nvcamtest_7563_s00_00077.jpg,13.031066356726058,77.56544899788082,29.497546069161388,9.639999999999986,10.54583343278594,1700035984.9823968
nvcamtest_7563_s00_00078.jpg,13.031060700984995,77.56547261236119,29.64058532196634,10.13548140949095,9.054693032943419,1700035985.9823968
nvcamtest_7563_s00_00079.jpg,13.0310392,77.5656048,30.434,358.1,348.9301988034226,1700035996.0809994
nvcamtest_7563_s00_00080.jpg,13.0310448,77.5656135,30.515,301.21,288.5037013389747,1700035997.0813262
nvcamtest_7563_s00_00081.jpg,13.0310569,77.565616,30.517,275.72,276.13050928719167,1700035998.081069
nvcamtest_7563_s00_00082.jpg,13.030954963070059,77.56560353023133,32.061098999397245,426.3447250525778,519.5966360502753,1700035989.9823968
nvcamtest_7563_s00_00083.jpg,13.03101488672587,77.56567913365348,31.105170667183074,768.2434468678621,705.0148649576663,1700035990.9823968
nvcamtest_7563_s00_00084.jpg,13.0310848,77.5655943,30.593,189.66000000000008,189.85147986375478,1700036001.5829399
nvcamtest_7563_s00_00085.jpg,13.0310889,77.5655811,30.408,189.94000000000005,189.85006601459645,1700036002.58241
nvcamtest_7563_s00_00086.jpg,13.031070315481742,77.56570157420697,32.29311633898078,188.47825792843923,190.04143150035634,1700035993.9823968
nvcamtest_7563_s00_00087.jpg,13.03107624384947,77.56568923185364,30.98028702283966,188.55785496193266,188.75809805029894,1700035994.9823968
nvcamtest_7563_s00_00088.jpg,13.03107792315376,77.5656663968723,28.828459310156745,190.38589487425998,190.5880391197893,1700035995.9823968
nvcamtest_7563_s00_00089.jpg,13.0310982,77.5655198,30.467,189.73000000000002,189.72171992990275,1700036007.0825574
nvcamtest_7563_s00_00090.jpg,13.0311009,77.5655066,30.478,189.74,189.76341823478572,1700036008.0829103
nvcamtest_7563_s00_00091.jpg,13.0311034,77.5654933,30.486,189.85000000000002,189.77336299021727,1700036009.0828245
nvcamtest_7563_s00_00092.jpg,13.03108338614993,77.56562106086426,30.19647268079177,189.76000000000022,190.62193182495457,1700035999.9823968
nvcamtest_7563_s00_00093.jpg,13.031087534144802,77.56560474440084,30.547829276012862,190.899951312153,189.55580769203834,1700036000.9823968
nvcamtest_7563_s00_00094.jpg,13.031111,77.5654456,30.438,189.63,189.60267656285862,1700036012.5824945
nvcamtest_7563_s00_00095.jpg,13.0311134,77.5654323,30.48,189.56999999999994,189.53953146398192,1700036013.5821726
nvcamtest_7563_s00_00096.jpg,13.031090448318707,77.56557081008759,31.19434070359091,186.39644249787034,187.9418205453212,1700036003.9823968
nvcamtest_7563_s00_00097.jpg,13.031094799593575,77.56554833887617,29.16415780284251,187.8617812351422,183.1835039578241,1700036004.9823968
